64.691612	15.000000
64.691612	7.500000
64.691612	0.000000


65.691612	15.000000
65.691612	7.500000
65.691612	0.000000


66.691612	15.000000
66.691612	7.500000
66.691612	0.000000


67.691612	15.000000
67.691612	7.500000
67.691612	0.000000


68.691612	15.000000
68.691612	7.500000
68.691612	0.000000


69.691612	15.000000
69.691612	7.500000
69.691612	0.000000


70.691612	15.000000
70.691612	7.500000
70.691612	0.000000


71.691612	15.000000
71.691612	7.500000
71.691612	0.000000


72.691612	15.000000
72.691612	7.500000
72.691612	0.000000


73.691612	15.000000
73.691612	7.500000
73.691612	0.000000


74.691612	15.000000
74.691612	7.500000
74.691612	0.000000


75.691612	15.000000
75.691612	7.500000
75.691612	0.000000


76.691612	15.000000
76.691612	7.500000
76.691612	0.000000


77.691612	15.000000
77.691612	7.500000
77.691612	0.000000


78.691612	15.000000
78.691612	7.500000
78.691612	0.000000


79.691612	15.000000
79.691612	7.500000
79.691612	0.000000


80.691612	15.000000
80.691612	7.500000
80.691612	0.000000


81.691612	15.000000
81.691612	7.500000
81.691612	0.000000


82.691612	15.000000
82.691612	7.500000
82.691612	0.000000


83.691612	15.000000
83.691612	7.500000
83.691612	0.000000


84.691612	15.000000
84.691612	7.500000
84.691612	0.000000


85.691612	15.000000
85.691612	7.500000
85.691612	0.000000


86.691612	15.000000
86.691612	7.500000
86.691612	0.000000


87.691612	15.000000
87.691612	7.500000
87.691612	0.000000


88.691612	15.000000
88.691612	7.500000
88.691612	0.000000


89.691612	15.000000
89.691612	7.500000
89.691612	0.000000


90.691612	15.000000
90.691612	7.500000
90.691612	0.000000


91.691612	15.000000
91.691612	7.500000
91.691612	0.000000


92.691612	15.000000
92.691612	7.500000
92.691612	0.000000


93.691612	15.000000
93.691612	7.500000
93.691612	0.000000


94.691612	15.000000
94.691612	7.500000
94.691612	0.000000


95.691612	15.000000
95.691612	7.500000
95.691612	0.000000


96.691612	15.000000
96.691612	7.500000
96.691612	0.000000


97.691612	15.000000
97.691612	7.500000
97.691612	0.000000


98.691612	15.000000
98.691612	7.500000
98.691612	0.000000


99.691612	15.000000
99.691612	7.500000
99.691612	0.000000


100.691612	15.000000
100.691612	7.500000
100.691612	0.000000


101.691612	15.000000
101.691612	7.500000
101.691612	0.000000


102.691612	15.000000
102.691612	7.500000
102.691612	0.000000


103.691612	15.000000
103.691612	7.500000
103.691612	0.000000


104.691612	15.000000
104.691612	7.500000
104.691612	0.000000


105.691612	15.000000
105.691612	7.500000
105.691612	0.000000


106.691612	15.000000
106.691612	7.500000
106.691612	0.000000


107.691612	15.000000
107.691612	7.500000
107.691612	0.000000


108.691612	15.000000
108.691612	7.500000
108.691612	0.000000


109.691612	15.000000
109.691612	7.500000
109.691612	0.000000


110.691612	15.000000
110.691612	7.500000
110.691612	0.000000


111.691612	15.000000
111.691612	7.500000
111.691612	0.000000


112.691612	15.000000
112.691612	7.500000
112.691612	0.000000


113.691612	15.000000
113.691612	7.500000
113.691612	0.000000


114.691612	15.000000
114.691612	7.500000
114.691612	0.000000


115.691612	15.000000
115.691612	7.500000
115.691612	0.000000


116.691612	15.000000
116.691612	7.500000
116.691612	0.000000


117.691612	15.000000
117.691612	7.500000
117.691612	0.000000


118.691612	15.000000
118.691612	7.500000
118.691612	0.000000


119.691612	15.000000
119.691612	7.500000
119.691612	0.000000


120.691612	15.000000
120.691612	7.500000
120.691612	0.000000


121.691612	15.000000
121.691612	7.500000
121.691612	0.000000


122.691612	15.000000
122.691612	7.500000
122.691612	0.000000


123.691612	15.000000
123.691612	7.500000
123.691612	0.000000


124.691612	15.000000
124.691612	7.500000
124.691612	0.000000


125.691612	15.000000
125.691612	7.500000
125.691612	0.000000


126.691612	15.000000
126.691612	7.500000
126.691612	0.000000


127.691612	15.000000
127.691612	7.500000
127.691612	0.000000


128.691612	15.000000
128.691612	7.500000
128.691612	0.000000


129.691612	15.000000
129.691612	7.500000
129.691612	0.000000


130.691612	15.000000
130.691612	7.500000
130.691612	0.000000


131.691612	15.000000
131.691612	7.500000
131.691612	0.000000


132.691612	15.000000
132.691612	7.500000
132.691612	0.000000


133.691612	15.000000
133.691612	7.500000
133.691612	0.000000


134.691612	15.000000
134.691612	7.500000
134.691612	0.000000


135.691612	15.000000
135.691612	7.500000
135.691612	0.000000


136.691612	15.000000
136.691612	7.500000
136.691612	0.000000


137.691612	15.000000
137.691612	7.500000
137.691612	0.000000


138.691612	15.000000
138.691612	7.500000
138.691612	0.000000


139.691612	15.000000
139.691612	7.500000
139.691612	0.000000


140.691612	15.000000
140.691612	7.500000
140.691612	0.000000


141.691612	15.000000
141.691612	7.500000
141.691612	0.000000


142.691612	15.000000
142.691612	7.500000
142.691612	0.000000


143.691612	15.000000
143.691612	7.500000
143.691612	0.000000


144.691612	15.000000
144.691612	7.500000
144.691612	0.000000


145.691612	15.000000
145.691612	7.500000
145.691612	0.000000


146.691612	15.000000
146.691612	7.500000
146.691612	0.000000


147.691612	15.000000
147.691612	7.500000
147.691612	0.000000


148.691612	15.000000
148.691612	7.500000
148.691612	0.000000


149.691612	15.000000
149.691612	7.500000
149.691612	0.000000


150.691612	15.000000
150.691612	7.500000
150.691612	0.000000


151.691612	15.000000
151.691612	7.500000
151.691612	0.000000


152.691612	15.000000
152.691612	7.500000
152.691612	0.000000


153.691612	15.000000
153.691612	7.500000
153.691612	0.000000


154.691612	15.000000
154.691612	7.500000
154.691612	0.000000


155.691612	15.000000
155.691612	7.500000
155.691612	0.000000


156.691612	15.000000
156.691612	7.500000
156.691612	0.000000


157.691612	15.000000
157.691612	7.500000
157.691612	0.000000


158.691612	15.000000
158.691612	7.500000
158.691612	0.000000


159.691612	15.000000
159.691612	7.500000
