748.721069	-281.603516
746.930603	-288.886658
745.140137	-296.169800


749.692155	-281.842247
747.901689	-289.125389
746.111222	-296.408531


750.663240	-282.080979
748.872774	-289.364121
747.082308	-296.647263


751.634326	-282.319710
749.843859	-289.602852
748.053393	-296.885995


752.605411	-282.558442
750.814945	-289.841584
749.024479	-297.124726


753.576497	-282.797174
751.786030	-290.080316
749.995564	-297.363458


754.547582	-283.035905
752.757116	-290.319047
750.966650	-297.602189


755.518668	-283.274637
753.728201	-290.557779
751.937735	-297.840921


756.489753	-283.513368
754.699287	-290.796510
752.908821	-298.079653


757.460839	-283.752100
755.670372	-291.035242
753.879906	-298.318384


758.431924	-283.990832
756.641458	-291.273974
754.850992	-298.557116


759.403010	-284.229563
757.612543	-291.512705
755.822077	-298.795847


760.374095	-284.468295
758.583629	-291.751437
756.793163	-299.034579


761.345181	-284.707026
759.554714	-291.990168
757.764248	-299.273310


762.316266	-284.945758
760.525800	-292.228900
758.735333	-299.512042


763.287352	-285.184489
761.496885	-292.467632
759.706419	-299.750774


764.258437	-285.423221
762.467971	-292.706363
760.677504	-299.989505


765.229523	-285.661953
763.439056	-292.945095
761.648590	-300.228237


766.200608	-285.900684
764.410142	-293.183826
762.619675	-300.466968


767.171694	-286.139416
765.381227	-293.422558
763.590761	-300.705700


768.142779	-286.378147
766.352313	-293.661289
764.561846	-300.944432


769.113864	-286.616879
767.323398	-293.900021
765.532932	-301.183163


770.084950	-286.855611
768.294484	-294.138753
766.504017	-301.421895


771.056035	-287.094342
769.265569	-294.377484
767.475103	-301.660626


772.027121	-287.333074
770.236655	-294.616216
768.446188	-301.899358


772.998206	-287.571805
771.207740	-294.854947
769.417274	-302.138090


773.969292	-287.810537
772.178826	-295.093679
770.388359	-302.376821


774.940377	-288.049269
773.149911	-295.332411
771.359445	-302.615553


775.911463	-288.288000
774.120997	-295.571142
772.330530	-302.854284


776.882548	-288.526732
775.092082	-295.809874
773.301616	-303.093016


777.853634	-288.765463
776.063168	-296.048605
774.272701	-303.331747


778.824719	-289.004195
777.034253	-296.287337
775.243787	-303.570479


779.795805	-289.242926
778.005338	-296.526069
776.214872	-303.809211


780.766890	-289.481658
778.976424	-296.764800
777.185958	-304.047942


781.737976	-289.720390
779.947509	-297.003532
778.157043	-304.286674


782.709061	-289.959121
780.918595	-297.242263
779.128129	-304.525405


783.680147	-290.197853
781.889680	-297.480995
780.099214	-304.764137


784.651232	-290.436584
782.860766	-297.719726
781.070300	-305.002869


785.622318	-290.675316
783.831851	-297.958458
782.041385	-305.241600


786.593403	-290.914048
784.802937	-298.197190
783.012471	-305.480332


787.564489	-291.152779
785.774022	-298.435921
783.983556	-305.719063


788.535574	-291.391511
786.745108	-298.674653
784.954642	-305.957795


789.506660	-291.630242
787.716193	-298.913384
785.925727	-306.196527


790.477745	-291.868974
788.687279	-299.152116
786.896813	-306.435258


791.448831	-292.107706
789.658364	-299.390848
787.867898	-306.673990


792.419916	-292.346437
790.629450	-299.629579
788.838983	-306.912721


793.391002	-292.585169
791.600535	-299.868311
789.810069	-307.151453


794.362087	-292.823900
792.571621	-300.107042
790.781154	-307.390184


795.333173	-293.062632
793.542706	-300.345774
791.752240	-307.628916


796.304258	-293.301363
794.513792	-300.584506
792.723325	-307.867648


797.275344	-293.540095
795.484877	-300.823237
793.694411	-308.106379


798.246429	-293.778827
796.455963	-301.061969
794.665496	-308.345111


799.217514	-294.017558
797.427048	-301.300700
795.636582	-308.583842


800.188600	-294.256290
798.398134	-301.539432
796.607667	-308.822574


801.159685	-294.495021
799.369219	-301.778163
797.578753	-309.061306


802.130771	-294.733753
800.340305	-302.016895
798.549838	-309.300037


803.101856	-294.972485
801.311390	-302.255627
799.520924	-309.538769


804.072942	-295.211216
802.282476	-302.494358
800.492009	-309.777500


805.044027	-295.449948
803.253561	-302.733090
801.463095	-310.016232


806.015113	-295.688679
804.224647	-302.971821
802.434180	-310.254964


806.986198	-295.927411
805.195732	-303.210553
803.405266	-310.493695


807.957284	-296.166143
806.166818	-303.449285
804.376351	-310.732427


808.928369	-296.404874
807.137903	-303.688016
805.347437	-310.971158


809.899455	-296.643606
808.108988	-303.926748
806.318522	-311.209890


810.870540	-296.882337
809.080074	-304.165479
807.289608	-311.448621


811.841626	-297.121069
810.051159	-304.404211
808.260693	-311.687353


812.812711	-297.359800
811.022245	-304.642943
809.231779	-311.926085


813.783797	-297.598532
811.993330	-304.881674
810.202864	-312.164816


814.754882	-297.837264
812.964416	-305.120406
811.173950	-312.403548


815.725968	-298.075995
813.935501	-305.359137
812.145035	-312.642279


816.697053	-298.314727
814.906587	-305.597869
813.116121	-312.881011


817.668139	-298.553458
815.877672	-305.836600
814.087206	-313.119743


818.639224	-298.792190
816.848758	-306.075332
815.058292	-313.358474


819.610310	-299.030922
817.819843	-306.314064
816.029377	-313.597206


820.581395	-299.269653
818.790929	-306.552795
817.000462	-313.835937


821.552481	-299.508385
819.762014	-306.791527
817.971548	-314.074669


822.523566	-299.747116
820.733100	-307.030258
818.942633	-314.313401


823.494652	-299.985848
821.704185	-307.268990
819.913719	-314.552132


824.465737	-300.224580
822.675271	-307.507722
820.884804	-314.790864


825.436823	-300.463311
823.646356	-307.746453
821.855890	-315.029595


826.407908	-300.702043
824.617442	-307.985185
822.826975	-315.268327


827.378993	-300.940774
825.588527	-308.223916
823.798061	-315.507058


828.350079	-301.179506
826.559613	-308.462648
824.769146	-315.745790


829.321164	-301.418237
827.530698	-308.701380
825.740232	-315.984522


830.292250	-301.656969
828.501784	-308.940111
826.711317	-316.223253


831.263335	-301.895701
829.472869	-309.178843
827.682403	-316.461985


832.234421	-302.134432
830.443955	-309.417574
828.653488	-316.700716


833.205506	-302.373164
831.415040	-309.656306
829.624574	-316.939448


834.176592	-302.611895
832.386126	-309.895038
830.595659	-317.178180


835.147677	-302.850627
833.357211	-310.133769
831.566745	-317.416911


836.118763	-303.089359
834.328297	-310.372501
832.537830	-317.655643


837.089848	-303.328090
835.299382	-310.611232
833.508916	-317.894374
